Country,Name,Source,Location,Capacity,Status,Start,Owner,Capital,HQ,Link,Latitude,Longitude
Mexico,Kabil I,Wind,Buctzotz (Yucatán),68,Planned,Undetermined,Eólica Maya. S.A. de C.V. (Aldesa Energías Renovables),Private,Madrid (Spain),http://www.aldesa.es/somos-aldesa/donde-estamos/mexico,21.218672,-88.673705
Mexico,Bii Nee Stipa III (Zopiloapan),Wind,Zopiloapan (Oaxaca),70,Operational,2012,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/proyectos,16.529444,-94.985
Mexico,Dos Arbolitos,Wind,Juchitán de Zaragoza (Oaxaca),70,Operational,2014,Iberdrola Renovables,Private,Bilbao (Spain),https://www.iberdrolarenovablesmexico.com/parque-eolico-dos-arbolitos/,16.511881,-94.9483807
Mexico,Dzilam,Wind,Dzilam de Bravo (Yucatán),70,Operational,2019,Vive Energía,Private,Mexico City (Mexico),https://www.viveenergia.com/#proyectos,21.3602701,-88.9050019
Mexico,Xoxocotla II,Solar,Ayala (Morelos),70,Operational,2019,X-Elio (Brookfield Renewable Partners L.P./KKR Global Infrastructure Investors II),Private,Madrid (Spain),https://x-elio.com/project/xoxocotla-2/,18.7434542,-99.062177
Mexico,Yucatán,Solar,Valladolid (Yucatán),70,Planned,Undetermined,Jinko Solar,Private,Shanghai (China),http://www.jinkosolar.com/ https://mayaenergia.wordpress.com/proyectos/pf-yucatan-solar/,20.65301,-88.270009
Mexico,La Rumorosa II,Wind,Tecate (Baja California),72,Under construction,Undetermined,Wind Power de México,Private,Mexico City (Mexico),https://apps1.semarnat.gob.mx:8443/dgiraDocs/documentos/bc/estudios/2014/02BC2014ED022.pdf,32.5714273,-116.0662866
Mexico,Bii Nee Stipa II (El Retiro),Wind,Juchitán de Zaragoza (Oaxaca),74,Operational,2012,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/proyectos,16.5110915,-94.9581312
Mexico,Mesa de Morenos Cerritos,Wind,Pinos (Zacatecas),76,Under construction,Undetermined,BAS Corporation,Private,Bilbao (Spain),https://bascorporation.com/en/mesa-morenos-project-mexico,22.0412381,-101.4438843
Mexico,Andalucía II,Solar,Matamoros (Coahuila),82,Operational,2020,Opdenergy,Private,Madrid (Spain),https://www.opdenergy.com/proyecto/andalucia/,25.5572443,-103.1709295
Mexico,La Venta II,Wind,Juchitán de Zaragoza (Oaxaca),83.3,Operational,2006,Comisión Federal de Electricidad,State,Mexico City (Mexico),https://www.oaxaca.gob.mx/semaedeso/energia-eolica/,16.577321,-94.8244803
Mexico,Tizimín,Wind,Tizimín (Yucatán),84,Operational,2020,Fuerza y Energía Limpia de Tizimín (Avant Energy. S. de R.L. de C.V.),Private,Mexico City (Mexico),http://www.avant.energy/,20.8107426,-89.5014583
Mexico,Piedra Larga,Wind,Unión Hidalgo (Oaxaca),90,Operational,2012,Desarrollos Eólicos Mexicanos,Private,Mexico City (Mexico),http://demexrenovables.mx/areas-de-actividad/,16.5090271,-94.8325877
Mexico,Península,Wind,Progreso (Yucatán),90,Operational,2020,Envision Energy/Vive Energía/ACS,Private,Mexico City (Mexico),https://www.viveenergia.com/#proyectos,20.8107426,-89.5014583
Mexico,Los Humeros,Geothermal,Chignautla (Puebla),94,Operational,1991,Comisión Federal de Electricidad,State,Mexico City (Mexico),http://www.cemiegeo.org/index.php/geotermia-en-mexico,19.6707911,-97.4567653
Mexico,Tres Mesas IV,Wind,Llera de Canales (Tamaulipas),96,Under construction,Undetermined,Engie,Private,Courbevoie (France),https://www.engiemexico.com/nuestro-grupo-mexico,23.401257,-98.97688
Mexico,Panabá 1B,Wind,Panabá (Yucatán),99,Planned,Undetermined,Enerfin (Grupo Elecnor),Private,Madrid (Spain),https://www.elecnor.mx/proyectos-destacados,21.3579059,-88.4772502
Mexico,Abril,Solar,Caborca (Sonora),99,Planned,Undetermined,Engie,Private,Bilbao (Spain),https://solarabril.com/,30.8150856,-112.6946799
Mexico,Amistad I,Wind,Ciudad Acuña (Coahuila),100,Operational,2018,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/proyectos,29.801829,-101.38
Mexico,Dominica II,Wind,Charcas (San Luis Potosí),100,Under construction,Undetermined,Enel Green Power,Private,Rome (Italy),https://www.enel.pe/es/conoce-enel/prensa/press/d201611-enel-green-power-pone-en-marcha-un-nuevo-parque-eolico-en-mexico.html,23.3435684,-101.3433586
Mexico,Vientos del Altiplano,Wind,Mazapil/Villa de Cos (Zacatecas),100,Operational,2016,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/pt/midias/photo/2020/04/parque-eolico-vientos-del-altiplano,23.8793105,-101.5187661
Mexico,Hermosillo,Solar,Hermosillo (Sonora),100,Operational,2018,Iberdrola Renovables,Private,Bilbao (Spain),https://www.iberdrolarenovablesmexico.com/?location=fotovoltaicos-hermosillo,29.0562263,-110.7818878
Mexico,Tepezalá,Solar,Tepezalá (Aguascalientes),100,Operational,2019,IEnova (Sempra Energy),Private,Mexico City (Mexico),https://ienova.com.mx/servicios.php?elec#,22.2097984,-102.2376841
Mexico,Perote II,Solar,Perote (Veracruz),100,Under construction,Undetermined,X-Elio (Brookfield Renewable Partners L.P./KKR Global Infrastructure Investors II),Private,Madrid (Spain),https://x-elio.com/project/perote-ii-2/,19.550592,-97.322601
Mexico,Conejos-Terranova,Solar,Ciudad Juárez (Chihuahua),100,Under construction,Undetermined,X-Elio (Brookfield Renewable Partners L.P./KKR Global Infrastructure Investors II),Private,Madrid (Spain),https://x-elio.com/project/conejos-2/,31.529644,-106.516086
Mexico,San Pedro,Solar,Guerrero (Chihuahua),100,Under construction,Undetermined,Comexhidro,Private,Mexico City (Mexico),http://comexhidro.com,28.371553,-107.451347
Mexico,Tastiota,Solar,El Gallo (Sonora),100,Under construction,Undetermined,Korea Electric Power Corporation/Sprott Korea,Private,Seúl (South Korea),http://investors.canadiansolar.com/news-releases/news-release-details/canadian-solar-kepco-and-sprott-close-us93-million-non-recourse,28.356175,-111.367203
Mexico,Cerro Prieto IV,Geothermal,Cerro Prieto (Baja California),100,Operational,2000,Comisión Federal de Electricidad,State,Mexico City (Mexico),http://sinat.semarnat.gob.mx/dgiraDocs/documentos/bc/estudios/2007/02BC2007E0001.pdf,32.405312,-215.611659
Mexico,Los Molinos,Wind,Matamoros (Tamaulipas),101.75,Planned,Undetermined,Energeo,Private,Undetermined,http://apps1.semarnat.gob.mx/dgiraDocs/documentos/tamp/estudios/2017/28TM2017E0020.pdf,25.638195,-97.505215
Mexico,Parques Ecológicos de México,Wind,Juchitán de Zaragoza (Oaxaca),102,Operational,2008,Iberdrola Renovables,Private,Bilbao (Spain),https://www.iberdrolarenovablesmexico.com/parque-eolico-pem/,16.5455474,-94.9548795
Mexico,Oaxaca I,Wind,Santo Domingo Ingenio (Oaxaca),102,Operational,2012,Energías Ambientales de Oaxaca,Private,Undetermined,https://www.grupocobra.com/proyecto/parque-eolico-oxaca/,16.5674149,-94.7278792
Mexico,Sureste I,Wind,Asunción Ixtaltepec (Oaxaca),102,Operational,2014,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/proyectos,16.6140563,-95.0065539
Mexico,Amistad II,Wind,Ciudad Acuña (Coahuila),103,Operational,2020,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/proyectos,29.732852,-101.64761
Mexico,Salitrillos,Wind,Reynosa (Tamaulipas),103,Operational,2019,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/medios/news/2019/05/new-salitrillos-wind-farm-inaugurated-mexico,25.89958,-98.4616766
Mexico,La Venta III,Wind,Santo Domingo Ingenio (Oaxaca),103,Operational,2012,Iberdrola Renovables,Private,Bilbao (Portugal),https://www.iberdrolarenovablesmexico.com/parque-eolico-venta-iii/,16.5792836,-94.8130254
Mexico,Santiago,Wind,San Felipe (Guanajuato),105,Operational,2021,Iberdrola Renovables,Private,Bilbao (Portugal),https://www.iberdrolarenovablesmexico.com/parque-eolico-santiago-eolico/,21.5928414,-101.2834565
Mexico,Amistad III,Wind,Ciudad Acuña (Coahuila),108,Under construction,Undetermined,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/proyectos,29.608371,-101.702756
Mexico,La Trinidad,Solar,Durango (Durango),108,Operational,2019,Macquarie Infrastructure and Real Assets/Eosol Energy,Private,Sydney (Australia),https://www.grupotsk.com/proyecto/complejo-solar-la-trinidad-108-mw/,24.225482,-104.473445
Mexico,Pima Solar,Solar,Caborca (Sonora),110,Operational,2019,IEnova (Sempra Energy),Private,Mexico City (Mexico),https://ienova.com.mx/servicios.php?elec#,30.7907327,-112.7686037
Mexico,Delaro,Wind,Reynosa (Tamaulipas),117,Operational,Undetermined,Thermion Energy S.A. de C.V./Siemens Financial Services,Private,Mexico City (Mexico),https://www.thermion.mx/en/home/,25.7600278,-98.5520137
Mexico,Vicente Guerrero,Wind,Güemez (Tamaulipas),118,Operational,2019,Compañía Eólica Vicente Guerrero. S.A. de C.V. (Enhol/Zemer Constructora/Promelec),Private,Mexico City (Mexico),https://www.nadb.org/uploads/files/certprojspabd_2017_01_vicente_guerrero_wind_project_proposal_esp_public.pdf,23.7159161,-98.909483
Mexico,Bluemex Power,Solar,Guaymas (Sonora),120,Operational,2019,EDF Renovables,Private,París (France),https://www.edf-re.com/project/bluemex-power/,27.9962048,-110.7115129
Mexico,Don Diego Solar,Solar,Benjamín Hill (Sonora),125,Operational,2020,IEnova (Sempra Energy),Private,Mexico City (Mexico),https://ienova.com.mx/servicios.php?elec#,30.167633,-111.090933
Mexico,Trompezón,Solar,Aguascalientes (Aguascalientes),126,Operational,2020,Engie,Private,Courbevoie (Francia),https://www.trompezon.com/,21.7329656,-102.179967
Mexico,Piedra Larga II,Wind,Unión Hidalgo (Oaxaca),127.5,Operational,2014,Desarrollos Eólicos Mexicanos (Renovalia Reserve),Private,Mexico City (Mexico),http://demexrenovables.mx/areas-de-actividad/,16.4996455,-94.8360638
Mexico,Palo Alto,Wind,Ojuelos (Jalisco),129,Operational,2017,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/proyectos,21.8751695,-101.8515102
Mexico,Dañu (Guajiro),Solar,Dañu (Hidalgo),129.5,Operational,2019,Atlas Renewable Energy (Actis Energy),Private,Miami (US),https://www.atlasrenewableenergy.com/en/projects/#mexico,20.179403,-99.725714
Mexico,La Bufa,Wind,Zacatecas. Genaro Codina. Guadalupe y Villanueva (Zacatecas),130,Operational,2016,Mexico Power Group/Blackrock Inc.,Private,Tijuana (México),https://www.marathoncapital.com/transactions/mexico-power-group,22.7249597,-102.6525056
Mexico,Akin,Solar,Pitiquito (Sonora),130,Under construction,Undetermined,Engie,Private,Bilbao (Portugal),http://solarakin.com/,29.917989,-112.6389462
Mexico,Viborillas,Solar,Francisco Primo de Verdad (Jalisco),130,Operational,2018,White River Renewables (Riverstone/White Summit Capital),Private,Zurig (Switzerland),https://whitesummitcap.com/portfolio/,21.8386176,-101.7243909
Mexico,La Lucha,Solar,Mapimí (Durango),130,Under construction,Undetermined,Northland Power Inc.,Private,Toronto (Canada),https://www.northlandpower.com/en/projects-and-updates/la-lucha.aspx,26.557153,-104.141007
Mexico,Santa Cruz,Wind,Reynosa (Tamaulipas),138.6,Under construction,Undetermined,Acciona,Private,Madrid (Spain),https://www.acciona.com/es/proyectos/parque-eolico-santa-cruz/,25.6914096,-98.2327222
Mexico,Ahumada I-III-IV-V,Solar,Villa Ahumada (Chihuahua),144,Operational,2019,Energía Aljaval,Private,Córdoba (España),https://energia-aljaval.com/document/dossier_aljaval_es.pdf,30.1971923,-106.4887034
Mexico,Tres Mesas I-II,Wind,Llera de Canales (Tamaulipas),148.5,Operational,2017,Grupo Bursátil Mexicano/Goldman Sachs,Private,Mexico City (Mexico),https://gbm.com/inversion-responsable/,23.3177807,-98.9780222
Mexico,Border Solar,Solar,Ciudad Juárez (Chihuahua),150,Operational,2021,IEnova (Sempra Energy),Private,Mexico City (Mexico),https://ienova.com.mx/servicios.php?elec#,31.543097,-106.549846
Mexico,Villa Ahumada,Solar,Villa Ahumada (Chihuahua),150,Operational,2020,Engie,Private,Courbevoie (Francia),https://bnbahumada.com/,30.1633088,-106.4724244
Mexico,Helios,Solar,Mazapil (Zacatecas),150,Under construction,Undetermined,Cemex,Private,San Pedro Garza García (Nuevo León),http://sinat.semarnat.gob.mx/Gacetas/archivos2019/gaceta_33-19.pdf,23.903423,-101.767564
Mexico,Sinanché I-II,Wind,Sinanché/Yobaín/Telchac Pueblo (Yucatán),151.2,Planned,Undetermined,Fuerza y Energía Limpia de Yucatán. S.A. de C.V./Fuerza y Energía Limpia de Kukulcán. S.A. de C.V.,Private,Undetermined,https://articulacionyucatan.files.wordpress.com/2018/05/13_parque-ec3b3lico-sinanche-fase-i-y-fase-ii.pdf,21.2296658,-89.2480969
Mexico,Panabá 1A,Wind,Panabá (Yucatán),153,Planned,Undetermined,Enerfin (Grupo Elecnor),Private,Madrid (Spain),http://apps1.semarnat.gob.mx/dgiraDocs/documentos/yuc/estudios/2020/31YU2020E0021.pdf,21.3579059,-88.4772502
Mexico,Energía Sierra Juárez,Wind,Tecate (Baja California),155,operational,2015,IEnova/Intergen,Private,Mexico City (Mexico),https://www.energiasj.com/,32.558875,-117.1750005
Mexico,Amistad IV,Wind,Ciudad Acuña (Coahuila),162,Under construction,Undetermined,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/proyectos,29.632334,-101.722467
Mexico,La Orejona,Solar,Hermosillo (Sonora),162,Operational,2019,Zuma Energía (State Power Investment Corporation),Private,Mexico City,https://www.zumaenergia.com/laorejana,29.0448304,-111.4146669
Mexico,Bii Stinú,Wind,Juchitán de Zaragoza (Oaxaca),164,Operational,2013,EDF Renovables/Mitsui,Private,París (France),https://www.edf-re.com/press-release/edf-energies-nouvelles-commissions-a-164-mw-wind-farm-in-mexico/,16.493611,-94.946667
Mexico,Fenicias,Wind,General Bravo/China (Nuevo León)/Reynosa (Tamaulipas),168,Operational,2021,Grupo México,Private,Mexico City,https://clusmin.org/video-parque-eolico-fenicias/,25.7319639,-98.6848513
Mexico,Santiago Fotovoltaico,Solar,Villa de Arriaga (San Luis Potosí),170,Operational,2018,Iberdrola Renovables,Private,Bilbao (Portugal),https://www.iberdrolarenovablesmexico.com/?location=fotovoltaico-santiago,21.3298422,-100.6250943
Mexico,Santa María,Solar,Galeana (Chihuahua),182,Under construction,Undetermined,Zuma Energía (State Power Investment Corporation),Private,Mexico City (Mexico),https://www.zumaenergia.com/santamaria,30.183513,-107.637204
Mexico,El Cortijo,Wind,Reynosa (Tamaulipas),183,Operational,2018,Acciona,Private,Madrid (Spain),https://www.acciona-mx.com/proyectos/energia/eolica/parque-eolico-el-cortijo/,25.8052258,-98.2593566
Mexico,Calera,Solar,Calera de Víctor Rosales (Zacatecas),184,under construction,Undetermined,Mitre Calera Solar (Mitsui/Trina Solar),Private,Mexico City (Mexico),https://www.mitsui.com/mx/en/company/basic_data/__icsFiles/afieldfile/2020/07/29/MdM_presentation_202003_6.pdf,22.925003,-102.66952
Mexico,San Carlos,Wind,Villagrán/San Carlos (Tamaulipas),198,Under construction,Undetermined,Acciona,Private,Madrid (Spain),https://www.acciona.com/es/proyectos/parque-eolico-san-carlos/,24.5282082,-99.2172245
Mexico,Coahuila,Wind,Ramos Arizpe-General Cepeda (Coahuila),199.5,Operational,2017,EDF Renovables/Industria Peñoles,Private,Mexico City (Mexico),https://www.edpr.com/north-america/eolica-de-coahuila-wind-farm,25.6411091,-101.5304811
Mexico,Dominica I,Wind,Charcas (San Luis Potosí),200,Operational,2015,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/medios/photo/2020/04/parque-eolico-dominica,23.3351693,-101.3349657
Mexico,Cuyoaco,Solar,Cuyoaco (Puebla),200,Operational,2020,Iberdrola Renovables,Private,Bilbao (Portugal),https://www.iberdrolarenovablesmexico.com/cuyoaco-el-tercer-parque-fotovoltaico-de-iberdrola-en-mexico/,19.584648,-97.6005328
Mexico,Nueva Xcala,Solar,Calpulalpan (Tlaxcala)/Emiliano Zapata (Hidalgo),200,Under construction,Undetermined,Engie,Private,Courbevoie (Francia),http://solarxcala.com/,19.6042162,-98.5810626
Mexico,Los Cuervos,Solar,Los Coyotes (Aguascalientes),200,under construction,Undetermined,EDP Renovables (EDP Energías de Portugal),Private,Lisboa (Portugal),https://www.edpr.com/es/noticias/2020/04/16/edp-renovaveis-cierra-un-acuerdo-de-compraventa-de-electricidad-ppa-para-un,21.752646,-102.194512
Mexico,Magdalena II,Solar,Tlaxco/Hueyotlipan (Tlaxcala),220,Operational,2019,Enel Green Power,Private,Rome (Italy),https://www.enel.pe/es/conoce-enel/prensa/news/d201911-enel-inicia-operaciones-en-la-planta-solar-magdalena-ii.html,19.552028,-98.3556717
Mexico,PIER IV,Wind,Cañada Morelos. Chapulco y Palmar de Bravo (Puebla),221,Operational,2020,Iberdrola Renovables,Private,Bilbao (Portugal),https://www.iberdrolarenovablesmexico.com/parque-eolico-pier/,18.8000231,-97.3853074
Mexico,Bacabachi I,Solar,Navojoa (Sonora),224,Operational,2020,X-Elio (Brookfield Renewable Partners L.P./KKR Global Infrastructure Investors II),Private,Madrid (Spain),https://x-elio.com/project/mexico-tender/,27.0521618,-109.3508563
Mexico,Bii Hioxio,Wind,Juchitán de Zaragoza (Oaxaca),234,Operational,2014,Naturgy,Private,Madrid (Spain),https://www.naturgy.com/sostenibilidad/comprometidos_socialmente/relacion_con_las_comunidades/proyecto_de_construccion_del_parque_eolico_de_bii-hioxo_mexico,16.4430253,-94.9436863
Mexico,Dolores,Wind,China (Nuevo León),244,Operational,2021,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/proyectos/highlights/parque-eolico-dolores,25.5450616,-98.6070025
Mexico,Los Azufres,Geothermal,Hidalgo (Michoacán),248,Operational,1982,Comisión Federal de Electricidad,State,Mexico City (Mexico),http://www.cemiegeo.org/index.php/geotermia-en-mexico,19.7909999,-100.666397
Mexico,El Mezquite,Wind,Mina (Nuevo León),249,Operational,2019,Cubico Sustainable Investments,Private,Londres (Gran Bretaña),https://www.cubicoinvest.com/our-presence/,26.2212526,-100.5437951
Mexico,Cansahcab,Wind,Cansahcab (Yucatán),250,Planned,Undetermined,BHCE Yucatán 1. S.A.P.I. de C.V. (BH Development Group),Private,Mexico City (Mexico),http://www.bhdg.com.mx/subsidiaries-eng.html,21.2066911,-89.1439764
Mexico,Eurus,Wind,Juchitán de Zaragoza (Oaxaca),250.5,Operational,2009,Acciona,Private,Madrid (Spain),https://www.acciona-mx.com/proyectos/energia/eolica/parque-eolico-eurus/,16.5475433,-94.832587.17
Mexico,Véntika I y II,Wind,General Bravo (Nuevo León),252,Operational,2016,IEnova (Sempra Energy),Private,Mexico City (Mexico),https://ienova.com.mx/servicios.php?elec#,25.7651045,-98.7526528
Mexico,Gunaa Sicarú,Wind,Unión Hidalgo/Juchitán (Oaxaca),252,Planned,Undetermined,EDF Renovables,Private,París (France),https://www.edf-re.com/project/gunaa-sicaru-wind/,16.563566,-94.891067
Mexico,Don José,Solar,San Luis de la Paz (Guanajuato),260,Operational,2018,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/paises/norteamerica/mexico,21.343211,-100.5943938
Mexico,Potrero,Solar,Lagos de Moreno (Jalisco),296,Operational,2020,Fotowatio Renewable Venture,Private,Madrid (Spain),https://frv.com/projects/potrero/,21.2413437,-102.0316678
Mexico,La Pimienta,Solar,Ciudad del Carmen (Campeche),300,Under construction,Undetermined,Pimienta Solar SRL de CV,Private,Mexico City (Mexico),https://www.proyectolapimienta.com/,18.065057,-91.699902
Mexico,Oaxaca II. III y IV,Wind,Santo Domingo Ingenio/La Venta (Oaxaca),306,Operational,2011,Acciona,Private,Madrid (Spain),https://www.acciona-mx.com/proyectos/energia/eolica/complejo-eolico-oaxaca-ii-iii-iv/,16.5483352,-94.8325763.17
Mexico,Mesa La Paz,Wind,Llera de Canales (Tamaulipas),306,Under construction,Undetermined,EnerAb (AES Corporation/Grupo BAL),Private,Mexico City (Mexico),https://www.acciona.com/es/actualidad/noticias/acciona-construira-parque-eolico-mesa-paz-enerab-mexico/,23.3478249,-98.8322248
Mexico,Ticul A-B,Solar,Muna (Yucatán),310.5,Planned,Undetermined,Atlas Renewable Energy (Actis Energy),Private,Miami (US),http://proyectovegasolar1.mx/sobre-los-proyectos,20.459024,-89.650854
Mexico,Puerto Libertad,Solar,Pitiquito (Sonora),317,Operational,2019,Acciona/Tuto Energy,Private,Madrid (Spain),https://www.acciona.com/es/proyectos/planta-fotovoltaica-puerto-libertad/,29.959373,-112.656391
Mexico,Potosí Solar,Solar,Villa de Ramos (San Luis Potosí),342,Operational,2019,Fotowatio Renewable Venture,Private,Madrid (Spain),https://frv.com/projects/san-luis-de-potosi/,23.0534585,-102.1166007
Mexico,Solem,Solar,El Llano (Aguascalientes),350,Operational,2019,Cubico Sustainable Investments/Alten Renewable Energy,Private,London (UK) ,https://www.cubicoinvest.com/our-presence/,21.8925584,-102.0843286
Mexico,Pachamama,Solar,El Llano (Aguascalientes),375,Operational,2020,Neoen,Private,París (France),http://proyectopachamamasolar.com/,21.8250863,-102.1094601
Mexico,Energía Eólica del Sur,Wind,Juchitán de Zaragoza (Oaxaca),396,Operational,2019,Eólica del Sur (Balam Fund/Mitsubishi),Private,Mexico City (Mexico),http://balamfund.com/energia-eolica-del-sur-construccion/,16.4846345,-95.0216534
Mexico,La Carabina I-II,Wind,Acuña (Coahuila),400,Planned,Undetermined,,Private,Mexico City (Mexico),https://mx.sowitec.com/es/,29.604828,-101.3493634
Mexico,Reynosa I-V,Wind,Reynosa (Tamaulipas),424,Operational,2018,Zuma Energía (State Power Investment Corporation),Private,Mexico City (Mexico),https://www.zumaenergia.com/reynosa,25.7092554,-98.4575469
Mexico,Cerro Prieto I-III,Geothermal,Cerro Prieto (Baja California),570,Operational,1973/1984/1985,Comisión Federal de Electricidad,State,Mexico City (Mexico),http://sinat.semarnat.gob.mx/dgiraDocs/documentos/bc/estudios/2007/02BC2007E0001.pdf,32.4051156,-115.2453174
Mexico,Villanueva,Solar,Viesca (Coahuila),828,Operational,2018,Enel Green Power,Private,Rome (Italy),https://www.enelgreenpower.com/es/paises/norteamerica/mexico,25.5606608,-103.0527016
Mexico,Los Huizaches,Wind,Villagrán (Tamaulipas),868.5,Planned,Undetermined,Los Huizaches. S.A.P.I. de C.V.,Private,Undetermined,https://apps1.semarnat.gob.mx:8443/dgiraDocs/documentos/tamp/estudios/2019/28TM2019E0073.pdf,24.551042,-99.362957
Mexico,Horus,Solar,Pabellón de Arteaga (Aguascalientes),,Under construction,Undetermined,Korea Electric Power Corporation/Sprott Korea,Private,Seúl (South Korea),https://www.proyectosmexico.gob.mx/proyecto_inversion/703-cenace-subasta-electrica-de-largo-plazo-2017-horus-ag-horus-solar/,22.097139,-102.328933
NICARAGUA,Puerto Sandino,Solar,Puerto Sandino (León),12.5,Operational,2017,,State,Undetermined,,12.2101481,-86.7233418
NICARAGUA,Momotombo,Geothermal,San Cayetano,22,Operational,1999,Momotombo Power Company/Empresa Nicaragüense de Electricidad,Mix,Managua (Nicaragua),http://www.enel.gob.ni/index.php/planta-generadora-geotermia,12.4219947,-86.546211
NICARAGUA,La Fe-San Martín,Wind,La Fé (Rivas),39.6,Operational,2013,Blue Power & Energy,Private,Rivas (Nicaragua),https://corporaciongrupoterra.com/es/terra-energia/,11.3864608,-85.7902634
NICARAGUA,Eolo,Wind,La Virgen (Rivas),44,Operational,2013,Corporación Multi Inversiones,Private,Guatemala (Guatemala),https://www.cmi.co/es/component/blankcomponent/?view=default&Itemid=113,11.3670705,-85.7517461
NICARAGUA,Amayo I-II,Wind,San Benito (Rivas),63,Operational,2009,Grupo Centrans/IC Power,Private,Guatemala (Guatemala),http://centransgroup.com.gt/ces/amayo-i-ii/,11.325031,-85.7094538
NICARAGUA,Polaris Energy,Geothermal,San Jacinto Tizate,77,Operational,2005,Polaris Energy Nicaragua S.A. (Polaris Infrastructure Inc.),Private,Managua (Nicaragua),https://www.polarisgeothermal.com/,12.6085609,-86.7759048
NICARAGUA,Alba-Rivas,Wind,San Pablo (Rivas),102.3,Operational,2014,Alba de Nicaragua. S.A. (Petróleos de Nicaragua/Petróleos de Venezuela),Mix,Managua (Nicaragua),,11.4051349,-85.8045944
Panama,Divisa,Solar,Llano Sánchez (Coclé),9.9,Operational,2015,Celsia (Grupo Argos),Private,Medellín (Colombia),https://www.celsia.com/es/quienes-somos/granjas-solares/,8.1935329,-82.6935181
Panama,Chiriquí,Solar,San Lorenzo (Chiriquí),12,Operational,2017,Enel Green Power Panamá,Private,Rome (Italy),https://www.enel.com.ar/es/prensa/news/d201704-enel-inicia-operacin-de-nueva-planta-solar-en-panam.html,8.245343,-81.990997
Panama,Jagüito,Solar,El Roble (Chiriquí),13,Under construction,Undetermined,Enel Green Power Panamá,Private,Rome (Italy),https://www.enelgreenpower.com/es/medios/press/2020/09/enel-green-power-panama-da-inicio-a-la-construccion-de-una-nueva-planta-solar-en-jaguito,8.1733102,-80.6718444
Panama,Panamá Solar 2,Solar,Aguadulce (Coclé),16,Operational,2016,Real Infrastructure Capital Partners LLC (Latin Renewables Infrastructure Fund. L.P.),Private,New York (US),http://realinf.com/,8.264341,-80.551125
Panama,Esperanza,Solar,Barú (Chiriquí),26,Under construction,Undetermined,Enel Green Power Panamá,Private,Rome (Italy),https://www.enelgreenpower.com/content/dam/enel-egp/documenti/comunicati-stampa/esp/NP%20Esperanza_PANAMA%20ESP.pdf,8.420483,-82.804013
Panama,Tecnisol,Solar,David (Chiriquí),40,Operational,2018,Interenergy Holdings,Private,Connecticut (US),https://interenergy.com/portfolio/,8.3708448,-82.3471824
Panama,Penonomé,Wind,Penonomé (Coclé),55,Operational,2014,AES Corporation,Private,Massachusetts (US),https://www.aespanama.com/en/aes-panama-will-continue-strengthen-its-energy-portfolio-through-acquisition-55mw-wind-farm,8.4025296,-80.3940867
Panama,Toabré,Wind,La Candelaria (Coclé),66,Under construction,Undetermined,Fersa Energías Renovables. S.A.,Private,Barcelona (Spain),https://petoabre.com/,8.6288901,-80.3472387
Panama,Penonomé,Solar,Penonomé (Coclé),120,Operational,2021,Avanzalia Panamá (Avanzalia Solar),Private,Madrid (Spain),https://avanzalia.net/,8.455849,-80.41234
Panama,Laudato Si,Wind,Penonomé (Coclé),215,Operational,2016,Interenergy Holdings,Private,Connecticut (US),http://www.ieh-panama.com/en/,8.4663683,-80.3821001
Paraguay,Primer Parque Solar Eólico,Multiple,Chaco,0.4,Operational,2014,Itaipú Binacional,State,Asunción (Paraguay),https://energialimpiaparatodos.com/2014/12/24/paraguay-inaugura-nuevo-parque-eolico-y-solar/,-22.02826474,-60.60980179
Paraguay,Parque Solar Agua Dulce,Multiple,Agua Dulce,0.7,Planned,2025,To be defined,To be defined,To be defined,https://www.energiaestrategica.com/uno-por-uno-los-proyectos-solares-hidro-y-bancos-de-baterias-que-planea-licitar-paraguay/,-19.96604333,-59.77875264
Paraguay,Parque Solar Cruce DeMattei,Multiple,Cruce DeMattei,0.7,Planned,2025,To be defined,To be defined,To be defined,https://www.energiaestrategica.com/uno-por-uno-los-proyectos-solares-hidro-y-bancos-de-baterias-que-planea-licitar-paraguay/,-22.68757764,-60.76724159
Paraguay,Parque Solar Cruce Don Silvio,Multiple,Cruce Don Silvio,0.7,Planned,2024,To be defined,To be defined,To be defined,https://www.energiaestrategica.com/uno-por-uno-los-proyectos-solares-hidro-y-bancos-de-baterias-que-planea-licitar-paraguay/,-21.94525051,-62.17496074
